User,Tweet,Subjectivity,Polarity,Analysis
gilbert_halcrow,: Virtual distance learning was not only a dog during COVID. It was a dead dog. And that's an insult to dogs. Yet here's ye…,1,0,Negative
DistanceLrnBot,": Distance education 
call now for more details : 85275 67564
onlinelearning education learning elearning onlineclasses d…",1,1,Positive
survivor17,": _osunbor _ Na you dey school for abroad, others na Unilag distance learning den dey go",0,0,Neutral
jtalmarode,: Virtual distance learning was not only a dog during COVID. It was a dead dog. And that's an insult to dogs. Yet here's ye…,1,0,Negative
NDHFilms, I screened my true-crime documentary at a film festival there. Palm Springs does have a mystery about it. I'll have to tell you my story about arriving in Palm Spring and learning that 'walking distance' has no meaning in California.,0,0,Neutral
OxbridgeEdu,Our student support system is deemed the best in the distance learning industry. We pride ourselves on our accessibility and student support. Everything we do is aimed at helping you succeed. Here is what our students has to say about us:  oxbridgeacademy ,0,1,Positive
hephaistos_ai,": Distance education 
call now for more details : 85275 67564
onlinelearning education learning elearning onlineclasses d…",1,1,Positive
Shaanedu,"Distance education 
call now for more details : 85275 67564
onlinelearning education learning elearning onlineclasses distancelearning online onlinecourses virtuallearning covid learn school onlineeducation students teachersofinstagram onlinecourse remotelearning ",1,1,Positive
anvaya,": ""Citing an example of a rival coaching class forcing one of its toppers to buy a distance learning program during  academic…",0,0,Neutral
shirah__,Healing will have you cutting off people you love to death. Learning to love from a distance has been a huge part of my process.,1,0,Positive
zonkay," They study through distance learning, than few days of practical, how does that benefit any child coming from high school to such an educational theory self learning place.",0,0,Positive
AlienadaConsci1,: Virtual distance learning was not only a dog during COVID. It was a dead dog. And that's an insult to dogs. Yet here's ye…,1,0,Negative
ETHEjournal,: Developing Digital Literacy for Teaching and Learning |  An update on the concept of DL and its relatio…,0,0,Neutral
williamdoylenyc,: Virtual distance learning was not only a dog during COVID. It was a dead dog. And that's an insult to dogs. Yet here's ye…,1,0,Negative
jaroldiazc,: Developing Digital Literacy for Teaching and Learning |  An update on the concept of DL and its relatio…,0,0,Neutral
ScienceBird,": Specialist Certificate in Transfusion Science Practice - ENROLLING NOW! 🩸

🗓️ 12 months course duration
👩‍💻 Self-study/…",0,0,Neutral
BapatChaitanya,": ""Citing an example of a rival coaching class forcing one of its toppers to buy a distance learning program during  academic…",0,0,Neutral
aparanjape,": ""Citing an example of a rival coaching class forcing one of its toppers to buy a distance learning program during  academic…",0,0,Neutral
SkdSavant,  Our schools are transmission sources because the powers that be” have refused to update our technological curriculum. Most districts still lack exemplary distance learning programs. We have stronger technological warfare weapons than educational curriculum.,0,0,Positive
parvina2021,"_osunbor _ Na you dey school for abroad, others na Unilag distance learning den dey go",0,0,Neutral
RackSystemsLtd,"Boost distance learning.  products facilitate online learning, cloud-based classes, and virtual administration. Download this flyer today, brought to you by Rack Systems, to learn more about these solutions for schools. ",1,1,Positive
ondricka6kpm,"Chaos Coordinator: Homeschool Lesson Planner: Undated Organizer for Distance Learning Home School Parents &amp; Tutors HFLVIKV

",0,0,Neutral
AfriHUB,"Technology 
- Business Administration
For inquiries, visit Global Distance Learning Institute, Plot 825, Ralph Shodeinde Street, Central Business District, (Opposite Federal Ministry of Finance)
Abuja, FCT
Or call: 092915155/08183555188

",0,0,Neutral
360CNN,"_en: Chechen leader says his teenage sons will soon join special military operation. According to Ramzan Kadyrov, his sons ar…",0,0,Positive
ASCastellanos18," Hola👋🏼 FFBWednesday
🇲🇽 Education student in Mexico
🐶Dog lover 
📚Love reading, and coffee ☕️
✅ Kahoot! Verified Educator 
👩🏽‍💻 Nearpod Certified Educator and Distance Learning Expert
🤝Willing to make connections
Happy Wednesday 👻 ",1,1,Positive
GregMatos,"_: Distance, will always be 
the closest place between 
two people that love each other. 
Where the soul whispers what 
is truly…",0,0,Positive
MaggieDonovan81, Thank you so much for the kind words Kelly! My first attempt was from a distance and I think that’s as close as I’ll get lol … but it was certainly a learning experience which was kind of cool.,1,0,Positive
gabrielsnapper,: Our brand new MA English programme opens for applications in under 2 weeks time with part time and distance learning opti…,0,0,Positive
jaybird_mouse, Once I was in distance learning and I got the notif so I switched the audio output of the class cal to my laptop speakers and turned it al the way down so I could watch the stream in peace,0,0,Negative
THEGOLDENMILE1,: Virtual distance learning was not only a dog during COVID. It was a dead dog. And that's an insult to dogs. Yet here's ye…,1,0,Negative
mg186065,"  The area is depopulating. It’s hard to recruit teachers to that area. A lot of schools have to rely on distance learning. They get no help from the state level, and that has been controlled by Republicans for almost 10 years.",1,0,Negative
ToddPourciau,: Casting a wider net: The Diaconate Formation Program and distance learning  CatholicDeacons,0,0,Neutral
Bby_Wivia,": ground (long distance/conflicting schedules)

• learning that you can have both love and money, trying to put yourself out th…",1,0,Positive
adukestevens,": Excel students are learning about catapults and levers!  Today, they built a simple model and tested for distance and heig…",0,0,Neutral
justjill33,"  I think of it as learning what really matters to the algorithm. 😁 The app describes all of that. Aggressive turning really dinged me, while the follow distance carried less weight. Don’t like to follow close, but ATL traffic can bunch up quick!",0,0,Positive
mightybattlecat,"Okay now I'm seriously considering contacting one of the local universities or ... somewhere. If there's a distance language learning program I can get into. 

Ahem. After I grab all these books. Focus, self.",0,0,Positive
ConnectEDCDLI,"Our entire distance learning family are sending love and condolences to Aiden’s family, friends and community. ",1,0,Positive
IsaJa,"Entanglement = “spooky connection at the distance” 

When two or more elements are somehow connected and affected by each other w/o fully understanding how: eg technology, pedagogy, design 

Entangled design for learning experience

 edtech ",0,0,Positive
melanne_k,: Virtual distance learning was not only a dog during COVID. It was a dead dog. And that's an insult to dogs. Yet here's ye…,1,0,Negative
GazetteFeur,"After students grapple with two years of distance learning, the FEU Roosevelt – Rodriguez Student Council marked the return of the limited face-to-face classes with an in-person event, “Light the FEUR.” (1/3)",0,0,Positive
ipadeducators,: Virtual distance learning was not only a dog during COVID. It was a dead dog. And that's an insult to dogs. Yet here's ye…,1,0,Negative
Hitecsoftouch,": So, you've already done a few OpenLearn courses, so you've got a feeling for what it's like to study online and at a di…",0,0,Negative
LeslieM0tta,"_: Distance, will always be 
the closest place between 
two people that love each other. 
Where the soul whispers what 
is truly…",0,0,Positive
Liberty_336," Can't get lose an account when you don't need one. (like IRC).

We really need more liberty people learning basics of technology. ""They"" are organizing over long distance with communications. People are not. It's not that they can't, they just dont know how.",0,0,Positive
graham_moloney2,: Virtual distance learning was not only a dog during COVID. It was a dead dog. And that's an insult to dogs. Yet here's ye…,1,0,Negative
davidlhardie,: Virtual distance learning was not only a dog during COVID. It was a dead dog. And that's an insult to dogs. Yet here's ye…,1,0,Negative
msjulieross,: Virtual distance learning was not only a dog during COVID. It was a dead dog. And that's an insult to dogs. Yet here's ye…,1,0,Negative
TeachMoore," Clarify what type of ""technology."" For example, I was part of a network of teachers who used Internet and digital literacy to connect students in US &amp; Africa in 1992-94. Prior to that taught HS journalism via TV [aka distance learning].",0,0,Neutral
